time,thscode,chg_factor
2023-03-30,002421.SZ,1.0
2023-03-30,300354.SZ,1.0
2023-03-30,000503.SZ,0.7377650530315685
2023-03-30,300551.SZ,1.0
2023-03-30,603289.SH,1.0
2023-03-30,000910.SZ,0.5353889232096392
2023-03-30,000100.SZ,0.9598188959823504
2023-03-30,002036.SZ,0.9121400820977739
2023-03-30,000751.SZ,0.7640900834502392
2023-03-30,002030.SZ,0.683700766628407
2023-03-30,300251.SZ,1.0
2023-03-30,603098.SH,0.6420024408390147
2023-03-30,603339.SH,0.5973486236923737
2023-03-30,000936.SZ,0.7064707857107211
2023-03-30,000507.SZ,0.6944080538764668
2023-03-30,002048.SZ,0.9108748277614783
2023-03-30,002995.SZ,1.0
2023-03-30,003036.SZ,1.0
2023-03-30,300819.SZ,1.0
2023-03-30,688033.SH,0.6946165686226025
2023-03-30,688303.SH,1.0
2023-03-30,605089.SH,1.0
2023-03-30,000906.SZ,0.541006642827212
2023-03-30,603578.SH,0.4338895530283467
2023-03-30,002167.SZ,1.0
2023-03-30,603559.SH,0.903405524935328
2023-03-30,605222.SH,1.0
2023-03-30,300332.SZ,0.8314481234831244
2023-03-30,300664.SZ,0.6923862301688976
2023-03-30,002063.SZ,0.8560603221155572
2023-03-30,002768.SZ,0.6690195510433854
2023-03-30,002948.SZ,1.0
2023-03-30,000430.SZ,0.7895508002078768
2023-03-30,603235.SH,1.0
2023-03-30,605123.SH,0.9300361881785322
2023-03-30,601288.SH,0.565613698091028
2023-03-30,002623.SZ,0.6600702666748144
2023-03-30,600061.SH,0.5437922383053845
2023-03-30,300075.SZ,0.9339652474276093
2023-03-30,300432.SZ,0.5840388739118484
2023-03-30,688125.SH,0.9880329167848277
2023-03-30,002605.SZ,0.6454878556304481
2023-03-30,300408.SZ,0.6439944942339697
2023-03-30,002295.SZ,0.6995219596510863
2023-03-30,300610.SZ,0.9200441967576523
2023-03-30,688036.SH,0.49197699086765573
2023-03-30,600556.SH,0.9182813958277086
2023-03-30,603165.SH,0.5782338511424812
2023-03-30,603655.SH,0.38679245283018987
2023-03-30,002360.SZ,0.937682323427471
2023-03-30,002146.SZ,1.0
2023-03-30,300995.SZ,1.0
2023-03-30,688328.SH,1.0
2023-03-30,300194.SZ,0.9261224360641019
2023-03-30,300248.SZ,0.9545308512877987
2023-03-30,603182.SH,1.0
2023-03-30,300870.SZ,1.0
2023-03-30,600965.SH,0.3844923156343415
2023-03-30,002219.SZ,0.7453090673830451
2023-03-30,601801.SH,0.2947086647722838
2023-03-30,601567.SH,0.540573632721915
2023-03-30,002638.SZ,0.760002490085448
2023-03-30,603444.SH,0.6990340972449892
2023-03-30,002979.SZ,1.0
2023-03-30,300240.SZ,0.635055761715929
2023-03-30,300936.SZ,1.0
2023-03-30,603238.SH,0.3920927952948871
2023-03-30,002610.SZ,0.9655734893032324
2023-03-30,600080.SH,1.0
2023-03-30,600782.SH,0.5519210564178845
2023-03-30,600865.SH,0.5499959339817299
2023-03-30,300712.SZ,0.5376462283953977
2023-03-30,600804.SH,0.8587081530679547
2023-03-30,603488.SH,1.0
2023-03-30,603969.SH,0.7795748151687054
2023-03-30,601577.SH,1.0
2023-03-30,002487.SZ,1.0
2023-03-30,688261.SH,1.0
2023-03-30,605296.SH,1.0
2023-03-30,002521.SZ,0.949919316045005
2023-03-30,301189.SZ,1.0
2023-03-30,603602.SH,0.694458936495618
2023-03-30,002074.SZ,0.8412871169115747
2023-03-30,300206.SZ,0.9103815256381633
2023-03-30,601233.SH,0.7501426915065575
2023-03-30,601992.SH,0.42437407353752965
2023-03-30,603725.SH,0.6926954692430255
2023-03-30,301205.SZ,1.0
2023-03-30,301180.SZ,1.0
2023-03-30,600784.SH,0.7627000578266169
2023-03-30,603600.SH,0.5194768291335026
2023-03-30,603239.SH,1.0
2023-03-30,688008.SH,1.0
2023-03-30,834062.BJ,0.9974489149874284
2023-03-30,300895.SZ,1.0
2023-03-30,301191.SZ,1.0
2023-03-30,603813.SH,0.533013448672026
2023-03-30,832491.BJ,1.0
2023-03-30,300933.SZ,1.0
2023-03-30,603197.SH,0.7206100978857747
2023-03-30,300833.SZ,1.0
2023-03-30,300776.SZ,0.8205351779666595
2023-03-30,603811.SH,0.7641580777179844
2023-03-30,000929.SZ,0.7850319182245549
2023-03-30,000863.SZ,0.6439394130638576
2023-03-30,300128.SZ,0.7819100355483688
2023-03-30,600616.SH,0.6348428587860357
2023-03-30,301028.SZ,1.0
2023-03-30,605287.SH,1.0
2023-03-30,300324.SZ,1.0
2023-03-30,600697.SH,0.7485505734341013
2023-03-30,000063.SZ,1.0
2023-03-30,002040.SZ,0.425879911597255
2023-03-30,300859.SZ,1.0
2023-03-30,603027.SH,0.629059396554896
2023-03-30,605500.SH,1.0
2023-03-30,300585.SZ,0.7443258591990572
2023-03-30,300803.SZ,0.5878386624891626
2023-03-30,301047.SZ,0.9145164300200742
2023-03-30,600109.SH,0.7520263158104199
2023-03-30,002963.SZ,0.5609582831195049
2023-03-30,002236.SZ,0.8601798046493246
2023-03-30,600167.SH,0.30564039187682485
2023-03-30,603153.SH,1.0
2023-03-30,603225.SH,0.42369955358106587
2023-03-30,603291.SH,1.0
2023-03-30,301328.SZ,1.0
2023-03-30,834599.BJ,1.0
2023-03-30,000413.SZ,0.8380044817695653
2023-03-30,605298.SH,1.0
2023-03-30,688100.SH,1.0
2023-03-30,000423.SZ,0.6800000685604063
2023-03-30,600425.SH,1.0
2023-03-30,002885.SZ,1.0
2023-03-30,000752.SZ,1.0
2023-03-30,002514.SZ,0.9499999985560511
2023-03-30,301138.SZ,1.0
2023-03-30,603213.SH,1.0
2023-03-30,300352.SZ,0.9526741785284383
2023-03-30,600538.SH,1.0
2023-03-30,688566.SH,1.0
2023-03-30,834415.BJ,1.0
2023-03-30,301018.SZ,1.0
2023-03-30,002423.SZ,0.3721887331486616
2023-03-30,601000.SH,0.5330570102611691
2023-03-30,688133.SH,1.0
2023-03-30,300406.SZ,1.0
2023-03-30,000408.SZ,1.0
2023-03-30,002124.SZ,0.9555228323951445
2023-03-30,300888.SZ,1.0
2023-03-30,002098.SZ,0.7500000000000001
2023-03-30,600300.SH,0.6908571143694808
2023-03-30,688082.SH,1.0
2023-03-30,300863.SZ,1.0
2023-03-30,300396.SZ,1.0
2023-03-30,300683.SZ,1.0
2023-03-30,600791.SH,0.5468108818884984
2023-03-30,001218.SZ,1.0
2023-03-30,002118.SZ,0.9230107584042335
2023-03-30,603982.SH,1.0
2023-03-30,603616.SH,0.6494273247886689
2023-03-30,600528.SH,0.5087390219092246
2023-03-30,300371.SZ,0.8556275719666079
2023-03-30,838670.BJ,1.0
2023-03-30,300298.SZ,0.921653324659351
2023-03-30,002248.SZ,0.8249542432477013
2023-03-30,002350.SZ,0.7148046774025278
2023-03-30,600018.SH,0.5566824833281444
2023-03-30,688048.SH,1.0
2023-03-30,002459.SZ,1.0
2023-03-30,002778.SZ,0.9293593836796584
2023-03-30,603665.SH,0.6098141312043688
2023-03-30,300303.SZ,0.8641264155918379
2023-03-30,600256.SH,0.6577403451048829
2023-03-30,688318.SH,1.0
2023-03-30,000677.SZ,0.7685126102315802
2023-03-30,688508.SH,1.0
2023-03-30,300068.SZ,1.0
2023-03-30,002630.SZ,0.9927481814705121
2023-03-30,002674.SZ,0.5977105726970476
2023-03-30,600428.SH,0.49064670426542745
2023-03-30,002355.SZ,0.7478867551331296
2023-03-30,600605.SH,0.4081696943756782
2023-03-30,688733.SH,1.0
2023-03-30,600369.SH,0.7301303523924602
2023-03-30,688295.SH,1.0
2023-03-30,603867.SH,0.830207866966873
2023-03-30,603993.SH,0.698104344152359
2023-03-30,000056.SZ,1.0
2023-03-30,002439.SZ,0.9083191307446152
2023-03-30,300502.SZ,1.0
2023-03-30,300034.SZ,1.0
2023-03-30,600039.SH,1.0
2023-03-30,870299.BJ,1.0
2023-03-30,300089.SZ,1.0
2023-03-30,301190.SZ,1.0
2023-03-30,600019.SH,0.36989043226653834
2023-03-30,603598.SH,0.5419119258396948
2023-03-30,000526.SZ,0.7534361068409134
2023-03-30,002428.SZ,0.7972132679964236
2023-03-30,300297.SZ,1.0
2023-03-30,300703.SZ,0.6845103617307697
2023-03-30,300252.SZ,1.0
2023-03-30,300435.SZ,0.6278555783250239
2023-03-30,600666.SH,1.0
2023-03-30,002878.SZ,1.0
2023-03-30,603345.SH,1.0
2023-03-30,000404.SZ,0.6935393249664776
2023-03-30,600361.SH,1.0
2023-03-30,688401.SH,1.0
2023-03-30,002335.SZ,0.7212669461047763
2023-03-30,600376.SH,0.47343904473341675
2023-03-30,600869.SH,0.5230799371989531
2023-03-30,000544.SZ,0.312746683417007
2023-03-30,600198.SH,0.6599813583829693
2023-03-30,688088.SH,1.0
2023-03-30,002119.SZ,0.8027914645974782
2023-03-30,002065.SZ,0.7315900117374585
2023-03-30,600031.SH,0.6791281287832946
2023-03-30,600307.SH,0.45211478162643093
2023-03-30,600705.SH,0.5233618214024658
2023-03-30,002557.SZ,0.5782371980361385
2023-03-30,688616.SH,1.0
2023-03-30,300019.SZ,0.8330108294922571
2023-03-30,300641.SZ,0.46427411016708114
2023-03-30,300993.SZ,1.0
2023-03-30,600827.SH,0.43839296149548707
2023-03-30,002402.SZ,0.9537213496379469
2023-03-30,300626.SZ,1.0
2023-03-30,300848.SZ,1.0
2023-03-30,300385.SZ,0.6537399231334711
2023-03-30,600993.SH,0.70680628409738
2023-03-30,002411.SZ,1.0
2023-03-30,002562.SZ,0.8315497940439679
2023-03-30,603117.SH,0.8530429361605602
2023-03-30,600552.SH,0.7023362655756581
2023-03-30,300150.SZ,0.817339331562288
2023-03-30,600161.SH,0.5435857587565416
2023-03-30,600498.SH,0.5633425918088738
2023-03-30,000779.SZ,1.0
2023-03-30,002436.SZ,0.9592792168656209
2023-03-30,603357.SH,0.5137266510438905
2023-03-30,600681.SH,1.0
2023-03-30,301388.SZ,1.0
2023-03-30,603609.SH,0.7847477228973687
2023-03-30,834033.BJ,1.0
2023-03-30,600992.SH,0.765433848790246
2023-03-30,002923.SZ,0.5101741303403728
2023-03-30,688613.SH,1.0
2023-03-30,001226.SZ,1.0
2023-03-30,002343.SZ,0.7021314253484962
2023-03-30,600526.SH,0.8025434602084558
2023-03-30,605499.SH,1.0
2023-03-30,000802.SZ,1.0
2023-03-30,600390.SH,0.4958241453639993
2023-03-30,002749.SZ,0.5964833246286916
2023-03-30,301121.SZ,1.0
2023-03-30,000031.SZ,0.2581622322515166
2023-03-30,000610.SZ,0.7328240033807526
2023-03-30,301148.SZ,0.9925273270177482
2023-03-30,002387.SZ,0.8050504361646866
2023-03-30,300316.SZ,0.48073791451476533
2023-03-30,000563.SZ,0.43801357095803256
2023-03-30,003032.SZ,0.9996501751556821
2023-03-30,600208.SH,0.42904097509265254
2023-03-30,603985.SH,0.9086172035382284
2023-03-30,600707.SH,1.0
2023-03-30,603001.SH,0.5717050301760677
2023-03-30,688285.SH,1.0
2023-03-30,002403.SZ,0.4587658422686697
2023-03-30,601319.SH,0.2420205331825011
2023-03-30,603268.SH,0.6985716218566972
2023-03-30,000570.SZ,0.6575385280500424
2023-03-30,000753.SZ,0.6104013890951921
2023-03-30,601088.SH,0.16241116940658903
2023-03-30,688628.SH,1.0
2023-03-30,300766.SZ,1.0
2023-03-30,688007.SH,0.6439727165470867
2023-03-30,300223.SZ,1.0
2023-03-30,603989.SH,0.36691434531892825
2023-03-30,002364.SZ,0.6058652597935579
2023-03-30,300526.SZ,1.0
2023-03-30,605011.SH,1.0
2023-03-30,836675.BJ,0.6078966391744414
2023-03-30,300486.SZ,0.6904261306886096
2023-03-30,688391.SH,1.0
2023-03-30,300392.SZ,1.0
2023-03-30,300457.SZ,1.0
2023-03-30,601636.SH,0.6040258584388308
2023-03-30,603766.SH,0.49928653511492216
2023-03-30,603100.SH,1.0
2023-03-30,002347.SZ,1.0
2023-03-30,000506.SZ,0.6999880337595438
2023-03-30,300657.SZ,0.8110692358459693
2023-03-30,301373.SZ,1.0
2023-03-30,001228.SZ,1.0
2023-03-30,300518.SZ,1.0
2023-03-30,301155.SZ,1.0
2023-03-30,688070.SH,1.0
2023-03-30,000078.SZ,0.5356326121691681
2023-03-30,000767.SZ,0.6428378248290655
2023-03-30,300427.SZ,1.0
2023-03-30,002453.SZ,0.762436240437694
2023-03-30,600760.SH,0.3083208715647389
2023-03-30,603727.SH,0.5284444095744173
2023-03-30,002822.SZ,0.7013231515373778
2023-03-30,301182.SZ,1.0
2023-03-30,688223.SH,1.0
2023-03-30,000582.SZ,0.45973331663416467
2023-03-30,002791.SZ,0.8166259666387519
2023-03-30,600157.SH,0.8187354787044877
2023-03-30,600889.SH,0.5764258112160224
2023-03-30,603331.SH,1.0
2023-03-30,300349.SZ,0.7165180249072782
2023-03-30,002512.SZ,0.9113201346776917
2023-03-30,300464.SZ,0.7431398036701689
2023-03-30,600333.SH,0.4124912169450033
2023-03-30,688311.SH,1.0
2023-03-30,002712.SZ,1.0
2023-03-30,002687.SZ,0.9251963703438375
2023-03-30,301032.SZ,1.0
2023-03-30,603070.SH,1.0
2023-03-30,600520.SH,0.7786193713311896
2023-03-30,603882.SH,1.0
2023-03-30,000630.SZ,0.6346567648449357
2023-03-30,300302.SZ,1.0
2023-03-30,603895.SH,0.40078275351591347
2023-03-30,688112.SH,1.0
2023-03-30,002310.SZ,1.0
2023-03-30,002531.SZ,0.7002668788289388
2023-03-30,688315.SH,0.9969646854877787
2023-03-30,688369.SH,0.7842565047537525
2023-03-30,002235.SZ,0.826182717479761
2023-03-30,600217.SH,0.5111416627748258
2023-03-30,603530.SH,1.0
2023-03-30,689009.SH,0.8670749055262589
2023-03-30,688658.SH,1.0
2023-03-30,605286.SH,1.0
2023-03-30,300871.SZ,1.0
2023-03-30,001219.SZ,1.0
2023-03-30,688106.SH,1.0
2023-03-30,603662.SH,0.4807129489517201
2023-03-30,000685.SZ,0.6044478987306483
2023-03-30,300922.SZ,1.0
2023-03-30,601218.SH,0.7797119636261299
2023-03-30,300402.SZ,0.42475247524753
2023-03-30,300940.SZ,1.0
2023-03-30,600958.SH,0.6971103969052468
2023-03-30,300077.SZ,0.9899816155773
2023-03-30,002378.SZ,1.0
2023-03-30,000859.SZ,0.7088326360305242
2023-03-30,300411.SZ,1.0
2023-03-30,300800.SZ,0.8608721502759105
2023-03-30,601600.SH,0.6138473798239764
2023-03-30,002158.SZ,0.6721382542022006
2023-03-30,003008.SZ,1.0
2023-03-30,836395.BJ,1.0
2023-03-30,000791.SZ,1.0
2023-03-30,300958.SZ,1.0
2023-03-30,300962.SZ,1.0
2023-03-30,300540.SZ,1.0
2023-03-30,300881.SZ,1.0
2023-03-30,600776.SH,0.42927247335413066
2023-03-30,603825.SH,0.6600093696704339
2023-03-30,002330.SZ,0.5901877143348376
2023-03-30,002486.SZ,0.7889255036058055
2023-03-30,002027.SZ,0.7627910677047358
2023-03-30,002125.SZ,0.6230509497153903
2023-03-30,002488.SZ,0.9047516868487689
2023-03-30,601616.SH,0.771825615263338
2023-03-30,603605.SH,1.0
2023-03-30,300219.SZ,0.6986414771009599
2023-03-30,000913.SZ,1.0
2023-03-30,600312.SH,1.0
2023-03-30,002956.SZ,0.6397736668529069
2023-03-30,002719.SZ,1.0
2023-03-30,003017.SZ,1.0
2023-03-30,300142.SZ,0.9568552652890798
2023-03-30,603306.SH,1.0
2023-03-30,300337.SZ,0.8736605073779118
2023-03-30,301115.SZ,1.0
2023-03-30,688679.SH,1.0
2023-03-30,002524.SZ,0.7463813218234683
2023-03-30,300653.SZ,1.0
2023-03-30,605081.SH,1.0
2023-03-30,002489.SZ,1.0
2023-03-30,300144.SZ,0.6830209704374485
2023-03-30,600596.SH,0.8616333918714707
2023-03-30,300966.SZ,1.0
2023-03-30,301112.SZ,1.0
2023-03-30,603368.SH,0.7210796318673397
2023-03-30,300520.SZ,1.0
2023-03-30,300595.SZ,0.8881807186127828
2023-03-30,603057.SH,1.0
2023-03-30,300994.SZ,0.8955904901356355
2023-03-30,688306.SH,1.0
2023-03-30,300323.SZ,1.0
2023-03-30,000600.SZ,0.5647788271279527
2023-03-30,601100.SH,1.0
2023-03-30,603477.SH,0.7374067692055254
2023-03-30,600693.SH,0.46641691477548725
2023-03-30,600816.SH,0.7236094789084538
2023-03-30,300751.SZ,1.0
2023-03-30,300165.SZ,0.950339149928877
2023-03-30,603196.SH,1.0
2023-03-30,002825.SZ,1.0
2023-03-30,300458.SZ,0.9728621810712303
2023-03-30,601778.SH,1.0
2023-03-30,603536.SH,0.49230008197392977
2023-03-30,300567.SZ,1.0
2023-03-30,600483.SH,0.4445314992353115
2023-03-30,603150.SH,1.0
2023-03-30,600676.SH,0.4879948442310441
2023-03-30,600736.SH,0.5620620165950558
2023-03-30,601665.SH,1.0
2023-03-30,600339.SH,0.27801176129814575
2023-03-30,831370.BJ,0.5536772159094552
2023-03-30,600570.SH,0.7927674989430229
2023-03-30,601728.SH,1.0
2023-03-30,688093.SH,1.0
2023-03-30,301091.SZ,1.0
2023-03-30,600668.SH,0.8385157962146382
2023-03-30,600820.SH,1.0
2023-03-30,603630.SH,0.38727959706682313
2023-03-30,002783.SZ,0.8204008253898509
2023-03-30,688332.SH,1.0
2023-03-30,002506.SZ,1.0
2023-03-30,002936.SZ,0.9018027882265945
2023-03-30,000402.SZ,0.6885001980414518
2023-03-30,301150.SZ,0.9900159813154094
2023-03-30,000816.SZ,0.7874964297283769
2023-03-30,300243.SZ,0.9314974098039265
2023-03-30,600325.SH,0.7150623432104672
2023-03-30,002398.SZ,0.9440921437806046
2023-03-30,301270.SZ,1.0
2023-03-30,600038.SH,0.4974888711295624
2023-03-30,000803.SZ,0.8496915965529114
2023-03-30,603089.SH,1.0
2023-03-30,605028.SH,1.0
2023-03-30,002950.SZ,0.6436947089176852
2023-03-30,000416.SZ,0.7743187491498256
2023-03-30,001331.SZ,1.0
2023-03-30,300964.SZ,1.0
2023-03-30,600807.SH,1.0
2023-03-30,688131.SH,1.0
2023-03-30,603185.SH,0.463625195029741
2023-03-30,002700.SZ,0.5786275186873102
2023-03-30,002174.SZ,1.0
2023-03-30,002534.SZ,0.37960190653980735
2023-03-30,002603.SZ,0.5469618337820151
2023-03-30,600332.SH,0.4791167099262658
2023-03-30,002172.SZ,0.6924628038778883
2023-03-30,688290.SH,1.0
2023-03-30,601336.SH,0.5312591858941381
2023-03-30,002692.SZ,0.7044517104258
2023-03-30,300313.SZ,0.6955838107844734
2023-03-30,300501.SZ,0.7756809782253334
2023-03-30,688026.SH,1.0
2023-03-30,002190.SZ,0.49834139160452895
2023-03-30,000501.SZ,0.7295897478472222
2023-03-30,688718.SH,1.0
2023-03-30,600963.SH,0.6836219368877998
2023-03-30,688392.SH,1.0
2023-03-30,002540.SZ,0.7047562069778393
2023-03-30,688689.SH,1.0
2023-03-30,600664.SH,0.5339116689642274
2023-03-30,601881.SH,0.19944590393001638
2023-03-30,688166.SH,1.0
2023-03-30,832225.BJ,1.0
2023-03-30,002229.SZ,0.7743879985343947
2023-03-30,600770.SH,0.6162763553846263
2023-03-30,837344.BJ,0.5489855319436183
2023-03-30,603758.SH,0.3436642984351577
2023-03-30,839790.BJ,1.0
2023-03-30,000601.SZ,0.8555863800081193
2023-03-30,300233.SZ,0.7709057443494994
2023-03-30,002569.SZ,0.839783192327031
2023-03-30,002739.SZ,1.0
2023-03-30,600540.SH,0.6583921058722388
2023-03-30,300217.SZ,0.7854352213428478
2023-03-30,601008.SH,0.4123985147364534
2023-03-30,838924.BJ,0.8316135031368757
2023-03-30,600223.SH,0.48381337996536217
2023-03-30,300159.SZ,1.0
2023-03-30,301296.SZ,1.0
2023-03-30,605188.SH,1.0
2023-03-30,688001.SH,0.12510216929111137
2023-03-30,001210.SZ,1.0
2023-03-30,000534.SZ,0.7055383013090946
2023-03-30,002607.SZ,1.0
2023-03-30,301215.SZ,1.0
2023-03-30,301358.SZ,1.0
2023-03-30,000999.SZ,0.36368293376975086
2023-03-30,002271.SZ,0.9280871062907908
2023-03-30,600458.SH,0.49733461768107823
2023-03-30,300355.SZ,0.9498077463298995
2023-03-30,600365.SH,0.8422201599999973
2023-03-30,601155.SH,0.3279904945244172
2023-03-30,603499.SH,0.44659460787852084
2023-03-30,688080.SH,1.0
2023-03-30,300196.SZ,0.783169999421853
2023-03-30,002222.SZ,1.0
2023-03-30,002363.SZ,0.5775743502766642
2023-03-30,603599.SH,1.0
2023-03-30,000703.SZ,0.5214643783122579
2023-03-30,300004.SZ,1.0
2023-03-30,600212.SH,0.8626522028760502
2023-03-30,300037.SZ,0.8537675758185232
2023-03-30,600886.SH,0.5209306252406637
2023-03-30,000045.SZ,0.4525459372512356
2023-03-30,000732.SZ,1.0
2023-03-30,002563.SZ,1.0
2023-03-30,300009.SZ,0.8815279435433343
2023-03-30,601156.SH,1.0
2023-03-30,000650.SZ,0.7576586519777049
2023-03-30,002233.SZ,0.7381251313717573
2023-03-30,600268.SH,0.45445927578619993
2023-03-30,603269.SH,0.743572780052737
2023-03-30,002023.SZ,1.0
2023-03-30,002357.SZ,0.7009892720117541
2023-03-30,600178.SH,0.48581847299168196
2023-03-30,600350.SH,0.2932511451790996
2023-03-30,002675.SZ,0.8032977120761581
2023-03-30,603126.SH,0.49340575593776403
2023-03-30,002848.SZ,0.6994011600553481
2023-03-30,300340.SZ,1.0
2023-03-30,601869.SH,0.5574431752945597
2023-03-30,300496.SZ,0.9085888057624864
2023-03-30,600658.SH,1.0
2023-03-30,000797.SZ,0.45096921850563776
2023-03-30,300267.SZ,0.8497689357893942
2023-03-30,601900.SH,0.4528974218084648
2023-03-30,002352.SZ,0.48568528978536757
2023-03-30,301043.SZ,1.0
2023-03-30,603103.SH,0.1169977924944816
2023-03-30,300304.SZ,0.5843949778429709
2023-03-30,600545.SH,0.5305721342276662
2023-03-30,688073.SH,1.0
2023-03-30,000059.SZ,0.5296366342668974
2023-03-30,002617.SZ,0.8770027702026216
2023-03-30,002433.SZ,0.7931325823224958
2023-03-30,600070.SH,0.750314719706407
2023-03-30,002107.SZ,0.4906287184547819
2023-03-30,002960.SZ,0.5904758968103991
2023-03-30,301200.SZ,1.0
2023-03-30,603511.SH,1.0
2023-03-30,300428.SZ,0.5553716730206296
2023-03-30,835985.BJ,1.0
2023-03-30,300382.SZ,0.5824958380124444
2023-03-30,001256.SZ,1.0
2023-03-30,002328.SZ,0.8828177974260328
2023-03-30,002776.SZ,0.6387373501945958
2023-03-30,600603.SH,0.5429888725780628
2023-03-30,603013.SH,0.5062899385429256
2023-03-30,300789.SZ,1.0
2023-03-30,605080.SH,1.0
2023-03-30,600297.SH,0.6885664246915028
2023-03-30,002598.SZ,1.0
2023-03-30,601899.SH,0.7036088179051888
2023-03-30,839725.BJ,1.0
2023-03-30,301279.SZ,0.9889415560598357
2023-03-30,002626.SZ,1.0
2023-03-30,300360.SZ,0.7124858539621758
2023-03-30,600727.SH,0.7560293368945561
2023-03-30,688682.SH,1.0
2023-03-30,002046.SZ,0.4994695918965866
2023-03-30,003002.SZ,1.0
2023-03-30,002601.SZ,0.9059179686347245
2023-03-30,002986.SZ,1.0
2023-03-30,301030.SZ,1.0
2023-03-30,300565.SZ,0.9516889026606485
2023-03-30,688677.SH,1.0
2023-03-30,000972.SZ,0.7085777149678254
2023-03-30,002632.SZ,0.5554914468787979
2023-03-30,600261.SH,1.0
2023-03-30,688711.SH,1.0
2023-03-30,002652.SZ,0.6997165629329583
2023-03-30,002992.SZ,1.0
2023-03-30,603206.SH,1.0
2023-03-30,002616.SZ,0.6185184895483937
2023-03-30,600843.SH,0.8721289567536521
2023-03-30,601366.SH,0.5537381076599089
2023-03-30,600703.SH,0.6426458677726049
2023-03-30,301185.SZ,1.0
2023-03-30,002734.SZ,0.7385960554442795
2023-03-30,600729.SH,0.4798435894651268
2023-03-30,688047.SH,1.0
2023-03-30,002197.SZ,0.9322679994710594
2023-03-30,600096.SH,0.6507227820169813
2023-03-30,600636.SH,0.749763965313269
2023-03-30,002273.SZ,0.9086518803332536
2023-03-30,300970.SZ,1.0
2023-03-30,603038.SH,0.5806980667788216
2023-03-30,000890.SZ,1.0
2023-03-30,002120.SZ,0.4562737810163657
2023-03-30,002771.SZ,1.0
2023-03-30,300667.SZ,0.9555324693113811
2023-03-30,600844.SH,0.7134220822024223
2023-03-30,603131.SH,1.0
2023-03-30,605158.SH,0.9427078641563835
2023-03-30,688103.SH,1.0
2023-03-30,002474.SZ,0.9560465998985459
2023-03-30,688418.SH,1.0
2023-03-30,002130.SZ,0.888168973156447
2023-03-30,002842.SZ,0.6822683633553351
2023-03-30,832000.BJ,1.0
2023-03-30,002076.SZ,1.0
2023-03-30,600112.SH,0.8790270743024087
2023-03-30,301363.SZ,1.0
2023-03-30,300050.SZ,0.9018520878103428
2023-03-30,300810.SZ,0.5365256933993188
2023-03-30,002541.SZ,0.7299550178546075
2023-03-30,000620.SZ,0.41350922869567375
2023-03-30,300207.SZ,0.7715014598618923
2023-03-30,600756.SH,0.8090674542027604
2023-03-30,688218.SH,1.0
2023-03-30,002097.SZ,0.7227092309999528
2023-03-30,600381.SH,0.5726541301796988
2023-03-30,603398.SH,0.7549686085762543
2023-03-30,600305.SH,0.5537053682129784
2023-03-30,300221.SZ,0.9948038750788732
2023-03-30,603303.SH,0.24058380158742443
2023-03-30,002962.SZ,1.0
2023-03-30,301024.SZ,1.0
2023-03-30,603045.SH,0.7366029210870494
2023-03-30,002109.SZ,0.30629786895692296
2023-03-30,300519.SZ,1.0
2023-03-30,601375.SH,0.7612823366897824
2023-03-30,002968.SZ,0.45385334907800823
2023-03-30,300709.SZ,0.8642397683314235
2023-03-30,688393.SH,1.0
2023-03-30,002031.SZ,0.9835156579343947
2023-03-30,301259.SZ,1.0
2023-03-30,688172.SH,1.0
2023-03-30,603719.SH,1.0
2023-03-30,600215.SH,1.0
2023-03-30,688234.SH,1.0
2023-03-30,834014.BJ,1.0
2023-03-30,300227.SZ,0.9519564263313312
2023-03-30,300817.SZ,1.0
2023-03-30,003003.SZ,1.0
2023-03-30,601882.SH,1.0
2023-03-30,002225.SZ,1.0
2023-03-30,002807.SZ,0.958103731267329
2023-03-30,600650.SH,0.455688193423253
2023-03-30,001298.SZ,1.0
2023-03-30,002792.SZ,0.8705572140525761
2023-03-30,002246.SZ,0.5343221125617776
2023-03-30,300522.SZ,0.7006008541036337
2023-03-30,300483.SZ,0.8513165462447014
2023-03-30,600531.SH,0.7039193598440783
2023-03-30,300499.SZ,0.9626759216961692
2023-03-30,600279.SH,0.6748917063681259
2023-03-30,300331.SZ,0.9407134376685642
2023-03-30,600136.SH,0.7738320040367208
2023-03-30,688305.SH,1.0
2023-03-30,001209.SZ,1.0
2023-03-30,688373.SH,1.0
2023-03-30,301129.SZ,1.0
2023-03-30,600663.SH,0.2241228631933194
2023-03-30,605166.SH,1.0
2023-03-30,000983.SZ,1.0
2023-03-30,300562.SZ,1.0
2023-03-30,300679.SZ,0.8188158506161467
2023-03-30,600104.SH,0.37313018375356305
2023-03-30,000669.SZ,0.7453502956399997
2023-03-30,300688.SZ,0.8182160431088337
2023-03-30,600322.SH,1.0
2023-03-30,002466.SZ,0.7176721753903236
2023-03-30,300854.SZ,1.0
2023-03-30,301073.SZ,1.0
2023-03-30,688141.SH,1.0
2023-03-30,600303.SH,1.0
2023-03-30,833171.BJ,1.0
2023-03-30,300799.SZ,0.5349611542730148
2023-03-30,688459.SH,1.0
2023-03-30,600470.SH,0.745069509202429
2023-03-30,603881.SH,1.0
2023-03-30,688025.SH,1.0
2023-03-30,600113.SH,0.5070674763671186
2023-03-30,688367.SH,1.0
2023-03-30,000883.SZ,0.549132792798505
2023-03-30,000928.SZ,0.4551228120907509
